Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg_Kwh	Mo_Cost	Max_Wts	Max_Vlt	Max_Amp	Min_Wts	Min_Vlt	Min_Amp	Pwr_Fct	Dty_Cyc	Pwr_Cyc	Log_Start	Log_Stop	R1	R2
42145.41374869	132.40	131.45	222.700	0.593	46.40	35.79	0.000	88.78	0.000	140.20	0.00	0.000	130.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41398002	133.90	131.91	222.900	0.601	47.20	36.52	0.000	88.86	0.000	141.80	0.00	0.000	125.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41421153	129.30	132.22	222.600	0.584	47.90	37.25	0.000	88.96	0.000	140.60	0.00	0.000	125.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41444286	134.50	132.70	222.200	0.578	48.70	37.98	0.000	89.07	0.000	139.90	0.00	0.000	125.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41467436	130.90	133.06	222.500	0.525	49.40	38.72	0.000	89.12	0.000	139.70	0.00	0.000	127.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41490569	123.20	133.15	222.200	0.545	50.10	39.45	0.000	89.18	0.000	138.30	0.00	0.000	123.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41513700	126.00	132.75	222.300	0.515	50.80	40.19	0.000	89.23	0.000	136.70	0.00	0.000	123.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41536848	133.90	132.32	222.500	0.565	51.50	40.92	0.000	89.30	0.000	136.10	0.00	0.000	123.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41559979	127.40	132.24	222.400	0.544	52.30	41.66	0.000	89.36	0.000	138.80	0.00	0.000	125.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41583110	132.30	131.99	222.700	0.531	53.00	42.39	0.000	89.40	0.000	139.60	0.00	0.000	122.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41606258	128.20	131.69	222.800	0.558	53.70	43.13	0.000	89.48	0.000	146.80	0.00	0.000	127.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41629389	126.20	131.36	222.700	0.577	54.40	43.86	0.000	89.54	0.000	136.70	0.00	0.000	123.90	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41652556	125.60	131.09	222.500	0.568	55.20	44.59	0.000	89.58	0.000	137.60	0.00	0.000	125.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41675686	128.20	130.96	222.500	0.521	55.90	45.32	0.000	89.63	0.000	139.00	0.00	0.000	125.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41698836	135.50	131.16	222.500	0.575	56.60	46.05	0.000	89.69	0.000	138.00	0.00	0.000	123.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41721966	124.00	130.58	222.400	0.577	57.30	46.78	0.000	89.73	0.000	135.70	0.00	0.000	123.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41745133	127.20	130.48	222.400	0.518	58.10	47.52	0.000	89.77	0.000	139.00	0.00	0.000	124.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.41768281	132.50	130.46	222.200	0.587	58.80	48.25	0.000	89.82	0.000	133.90	0.00	0.000	126.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
