Time	Watts	AveWatts	Volts	Amps	WattHrs	AveWttHrs	Cost	Avg_Kwh	Mo_Cost	Max_Wts	Max_Vlt	Max_Amp	Min_Wts	Min_Vlt	Min_Amp	Pwr_Fct	Dty_Cyc	Pwr_Cyc	Log_Start	Log_Stop	R1	R2
42145.45274635	112.00	111.65	221.100	0.456	153.40	144.40	0.000	84.13	0.000	112.00	0.00	0.000	111.40	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45297803	112.60	111.70	221.200	0.495	154.00	145.02	0.000	84.11	0.000	112.60	0.00	0.000	111.10	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45320928	111.80	111.68	221.400	0.465	154.60	145.64	0.000	84.10	0.000	112.70	0.00	0.000	111.70	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45344082	112.10	111.72	221.500	0.466	155.30	146.26	0.000	84.08	0.000	113.10	0.00	0.000	111.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45367230	111.90	111.72	221.400	0.484	155.90	146.88	0.000	84.07	0.000	112.40	0.00	0.000	111.80	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45390368	111.20	111.73	221.600	0.464	156.50	147.50	0.000	84.05	0.000	111.90	0.00	0.000	111.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45413517	111.00	111.70	221.600	0.461	157.10	148.12	0.000	84.03	0.000	111.70	0.00	0.000	111.00	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45436670	111.40	111.71	222.000	0.481	157.70	148.74	0.000	84.02	0.000	111.70	0.00	0.000	110.50	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45459815	111.20	111.64	221.700	0.473	158.40	149.36	0.000	84.00	0.000	112.50	0.00	0.000	111.20	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
42145.45482954	112.80	111.67	221.600	0.464	159.00	149.98	0.000	83.99	0.000	112.80	0.00	0.000	110.60	0.000	0.000	0.0	0.0	0.0	0.000000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
